seller,buyer,contract_address,transaction_hash,chain_id,token_id,timestamp,token_bundle_count,quantity,marketplace,event,is_sold,blockchain,block_date,sale_collection,token_symbol,sale_price_usd,sale_price_eth,collection,marketplace_name,scour_method,is_washtrade,accuracy,contract_created_date,sale_type
0x1ec84cc2847a5b390c4953a1bd7c1105158d3918,0xd484eab52ef56026eee997130bbc833cae2132ab,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xa8e8d0ce8f24e55c7e1e83c9773d021f65281d96c3c9fe3da2568cb63a7ced38,137,57551864438343449612965311445727364286324655436893888492643815918159699991938,2022-02-07 13:46:47+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-07,Unstoppable Domains,UD,9.137346685532192,0.0029836554279291786,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x11301be0777ee09d423ccf857d63875b789029dc,0x836a828dacd13898f580890cfde1098142e1592f,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xad2efdb6d1dba74c58f6c01d08a7528854252a2b632b388036b9186e1cf690fd,137,20210503218450616471231864281091031985868115234273913287982382314277628470111,2022-02-07 14:35:37+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-07,Unstoppable Domains,UD,4.568673342766096,0.0014918277139645893,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x4939c26c681706f0e780204c7414ae998758a12f,0xb31d5d1d17db01a7c026fbed4eb14ed438cb735b,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xb253c4e49d241009783bdcd519ca54a13ebc7d82da75592b3bea0bca7f0ab176,137,38835477158906052545243038888365872106896784469517932221406495486633955252728,2022-02-07 06:32:50+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-07,Unstoppable Domains,UD,4.568673342766096,0.0014918277139645893,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x57aacbc8f3dd694b636f7689b5bb6ed06ab68fbb,0xe388a22021114e596190fcaf51e1c349b8cd5a2c,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x98049d933dd44ed8de9f080410486c17c7e417b49f471fbac70caeebab22b593,137,34488596041300464089947298658572096397504258648786585252115686242770965969155,2022-02-07 07:05:30+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-07,Unstoppable Domains,UD,3.045782160377736,0.000994551787061979,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x1be7986e2703fb1c3ec7ba26d65d36ad218dd733,0x836a828dacd13898f580890cfde1098142e1592f,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xe4a540d9488198bf6f25c958d70a7a6707c5c557a9640961bbbb21d3a290bb0a,137,15884057232272081958995787387524480369259326715377669781472860973483116011154,2022-02-07 22:48:43+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-07,Unstoppable Domains,UD,10.051081272325817,0.0032820209440248,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x51c43a73773afdc831a990cfe4d81cef35b83a66,0xc092d0d262cc35bc5ecfcb1e2c59f20d5c7effa2,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xf397f9192321fcd7d7509e19062c4a7c815361480fb8679aac3e45567f2328f5,137,97254692064869320229652250833467645441054028789840078864407076190057907796694,2022-02-07 07:06:00+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-07,Unstoppable Domains,UD,3.045782160377736,0.000994551787061979,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x6c8154da53a0e9a853b802ca8dd79ec4f25f97de,0xb8099cde6f1887d9fd57a904534eeebfca520696,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x8ba2be4b7dee96e46d0cced48ecd3eb4a5c93b492be5cbdd66b9061bba734a01,137,11555476318744085042376714114101640396777540212290667580864646940899074738466,2022-02-07 08:50:32+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-07,Unstoppable Domains,UD,4.416384244967158,0.0014421001279486523,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,secondary_sale
0xf04ee7056779f3584175b6f9e6ac1f4431c79c01,0x50069a8021c0e557585156d6e11b9cf9c8fc346c,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x698383caec526a8424a383039eecd188c78f72d6b4ef1f8c6a44246ef007df3c,137,40410334097858401496171504453678223939709850565955272931534030432261618826146,2022-04-26 01:07:51+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-04-26,Unstoppable Domains,UD,4.470704591849038,0.0014837357238888424,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x0c194bf33fc7090463659e3cbc97ac8a70e512d9,0xb34a52d48cfd22d9ff1981038059a3bfcef27877,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xf9ddd557d7e2cb72f7b9c9ac7c79bb9ecb31dc79d3ac5be1b1dc98562636cc06,137,15839062792435587390016723793291512350670055985745608160698015914488556908430,2021-11-28 09:51:54+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2021-11-28,Unstoppable Domains,UD,4.082677646888871,0.0010013375869737033,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x0c93f7e24370a79969d139bd84cb66dbce161f64,0x6b4544955fadacbc2e058eec1c343c1ca303c243,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x1c7a0382f85358878c4352d2351381f0e35693e3e3831fec4a90620b6724964f,137,53935338174247443075189331426058909553183767537491760219093546674251674814021,2021-11-28 18:18:35+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2021-11-28,Unstoppable Domains,UD,28.57874380220596,0.007009363176014553,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,secondary_sale
0x0c194bf33fc7090463659e3cbc97ac8a70e512d9,0xb34a52d48cfd22d9ff1981038059a3bfcef27877,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x30d4b3d71e36ee6c8bdd6005dde28f746e13cbf966a9ec24a427e88232c62b13,137,110242456932067737029367228087178963433959586861102198313430735854769354515537,2021-11-28 09:44:28+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2021-11-28,Unstoppable Domains,UD,2.4496066977268676,0.0006008025790636735,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x0c194bf33fc7090463659e3cbc97ac8a70e512d9,0xb34a52d48cfd22d9ff1981038059a3bfcef27877,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x2e6dd7ad4ada4c1dddd378622d441731dd4f8a29962fe244b32d568ae300d34a,137,36363353832359865641692547122136473668532737524141445739832327855051923016854,2021-11-28 09:52:18+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2021-11-28,Unstoppable Domains,UD,4.082677646888871,0.0010013375869737033,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x496daaac1641c1272092a729139cd1a9a3dfb210,0xdfd98e77bc963252040c9ed35b4a66f48bd075d1,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x7e4f21afaa53c35a335d7be36698b2377b79987e08cae8379c63b0d8845eeec9,137,45307459861733597495624323363377138759658195841718166691326725644056329965631,2021-11-28 23:56:38+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2021-11-28,Unstoppable Domains,UD,12248.032627229073,3.0040126840458785,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x0c194bf33fc7090463659e3cbc97ac8a70e512d9,0xb34a52d48cfd22d9ff1981038059a3bfcef27877,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xa0c97a07a934af8d919f6740c019141163a9ec002d3678c0d808a6396792711c,137,8322693687951027645226078635714707779148279049954912388605235296231134026871,2021-11-28 09:52:42+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2021-11-28,Unstoppable Domains,UD,4.082677646888871,0.0010013375869737033,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x0c194bf33fc7090463659e3cbc97ac8a70e512d9,0xb34a52d48cfd22d9ff1981038059a3bfcef27877,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x26ac75cf4337941a7b468eb3a908f40a1130f569cc5483fd1177f965a70d8c27,137,55580503887802118344455334726104314432381832199793689726614065859726491457480,2021-11-28 09:46:20+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2021-11-28,Unstoppable Domains,UD,8.165355293777742,0.0020026751739474066,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x8b74fa77cbd4267e892179aaf206336345dfa4c7,0x6ed9d6a3609c4ba815e061a0dbc4bfe869e2de47,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x19c884a5baceac666863b6263904d251bd1bf31e8b86e26e0258f664fbe41f14,137,45103350668192553273029329671183709826634260633819198916784752854961303476652,2022-04-24 06:59:11+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-04-24,Unstoppable Domains,UD,4.392929441121005,0.001493373703979061,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xa7c72a9e32e0af7a0c9c02d00c332394894625d8,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xf4101245b6ca269229cd3e85aadd409813cb49550e1fe8e207a417341f11e790,137,10205138581237386629454026233440263312480330503939911564651461774375946245962,2022-02-08 20:27:09+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,2518.3463044309137,0.7998377172693476,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xb1aacf99d9ea1c4eab4495ef02d4d8acbc40d1dd,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x37354cc0d2f129f99000385d775ffa808d262b09fa4fcda2a99a594e5056d900,137,20841481882592065670384195459702972548516740958034492988459318761748757402977,2022-02-08 13:23:57+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x2850abbdc82d111294c2a6680567d624e0b86439,0x68265954216e4e55c1b00bee93da3467caefbf35,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x4f60284839b4db56c91a56ce3d48049ded291d2fb8e701c611741c2c89e10be6,137,69514035139467525638134343407027486644871299481443403636733509888014042564493,2022-02-08 03:29:13+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,3.8863371059276424,0.0012343175336430791,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,secondary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0x643c4663557176c589acd30fa1fbb05ee438a997,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xb60a7f051ae9638f4575af7fdf013cb0b138f34d7aa98902916fb6f3940a65e0,137,27897690042891653651424977173332585247064002751612681319308146850333605846793,2022-02-08 23:15:29+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,2518.3463044309137,0.7998377172693476,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x9eaaa37b9f9b2ab7572184f3cd32e447289a0ce5,0xac35c69e7351a53921a3bc02ee48048c92e85b4b,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x756cffde339c377493c2c82bbb17436cd8be5c43b17269fa38e5ccd3ee7152df,137,46929983649471055099418616098265559956604018267637789975464310914160756001793,2022-02-08 00:39:39+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,4.6636044436547195,0.0014811810138649286,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xc7b42f99c63126b22858f4eed636f805cfe82c91,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x831b68eb8c377ed6c5d20784d70e2e6b31a9ee5565c1d0ee7302d3d0b6b9254b,137,68403760115624643043692092411045614839188564684854405632162218934691668956539,2022-02-08 22:13:29+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,2518.3463044309137,0.7998377172693476,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0x5ea7de51d24045a8002de50040dd5bf128f7aa5f,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x8b83a2275c8493d374ad28997808b9976e51365454704e6d5679706963a42e6f,137,61678188617008873105939446150907034019368553102143150945978921481630162071601,2022-02-08 17:38:49+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xd2d09915f2e178080ee2ac6845eb6354c0547f3a,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x9bb7b3967a05f07e9edf5bcbdded9edf54af68c06727a5e2088f7d7cfe4926f6,137,103072980133955171681385883693776375798890803175927021582171594327112440618709,2022-02-08 23:45:43+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,2020.8952616989934,0.6418451068916946,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xb1aacf99d9ea1c4eab4495ef02d4d8acbc40d1dd,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x9898ef4edc339b4b05ba9c3d949248fc91133f3f31199776e1de589cbcfdf199,137,62570452900474844983670890440250155514935232846053783733118324867133364630113,2022-02-08 13:13:25+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xb30307f5a60e70f63dd348aa5b37f8342dcb339c,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x7e9a95b965766952dd37025792d5b99a4c61d20f48e02c4415f735afe411ca41,137,63702692883568430422926980363801378325900507530304178806369566155407800245771,2022-02-08 22:23:25+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,994.9022991174764,0.31598528861262826,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xb1aacf99d9ea1c4eab4495ef02d4d8acbc40d1dd,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x7b3cab40fa4359395d94c0ded8dbbb0599fd6d398a9805beea01b1b93390bad1,137,568477342706852001671656556582618928157489395263128545615795976268832788957,2022-02-08 13:24:51+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xb1aacf99d9ea1c4eab4495ef02d4d8acbc40d1dd,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x87d5840a70043d7682ae609f808f15c693dbd79579b4667c3f8e0eab32ce274e,137,55230169312370798653011369045508933322137516722699517820523530917587942256428,2022-02-08 13:25:33+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0x782b712acf9894e7a4de81d99a3794f5f045282a,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xcdd648fa5936beda589691285030b1582f90a89456621dada359a1c0cbf43694,137,105807745845225870260046545457418215259098337433509115579896904545951665778740,2022-02-08 17:35:49+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0xb1aacf99d9ea1c4eab4495ef02d4d8acbc40d1dd,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xd9f1c3ca6a2ce3d6e00ca37b17b27c762ebf0766dd829f6078cdfd073a24351f,137,55122041474180067970544520434444018694439546993882474235675089108486645501061,2022-02-08 13:23:21+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0x42b4fae1d15da597b1a5eff9f9c41588e13ed0b3,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0x7afcb471f9b9039c378927b2cd162645842f68faa80699c102be3d7642d52106,137,58812759622898096791813760475129326325736566078060565294129568224063566506449,2022-02-08 13:10:43+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
0x433e8b0b56c25cb43099dff2ee6a626325654014,0x782b712acf9894e7a4de81d99a3794f5f045282a,0xa9a6a3626993d487d2dbda3173cf58ca1a9d9e9f,0xd0b62610153fa70fbb013bfd1dba8c9f16d140318212ae93c550656ff58444e7,137,112666656512877205037013597226339273393390430829202501964243804784516766734273,2022-02-08 18:32:51+00:00,1,1.0,0xf715beb51ec8f63317d66f491e37e7bb048fcc2d,sale,True,polygon,2022-02-08,Unstoppable Domains,UD,497.4511495587382,0.15799264430631413,Unstoppable Domains,Opensea,null,Not Washtrade,Not Washtrade,2021-09-21 10:22:15+00:00,primary_sale
